cessation,https://en.wiktionary.org/wiki/cessation
continuance in action,https://en.wiktionary.org/wiki/continuance
conversion,https://en.wiktionary.org/wiki/conversion
reversion,https://en.wiktionary.org/wiki/reversion
revolution,https://en.wiktionary.org/wiki/revolution
substitution,https://en.wiktionary.org/wiki/substitution
interchange,https://en.wiktionary.org/wiki/interchange
changeableness,https://en.wiktionary.org/wiki/changeableness
stability,https://en.wiktionary.org/wiki/stability
eventuality,https://en.wiktionary.org/wiki/eventuality
destiny,https://en.wiktionary.org/wiki/destiny
cause,https://en.wiktionary.org/wiki/cause
effect,https://en.wiktionary.org/wiki/effect
attribution,https://en.wiktionary.org/wiki/attribution
chance,https://en.wiktionary.org/wiki/chance
power,https://en.wiktionary.org/wiki/power
impotence,https://en.wiktionary.org/wiki/impotence
strength,https://en.wiktionary.org/wiki/strength
weakness,https://en.wiktionary.org/wiki/weakness
production,https://en.wiktionary.org/wiki/production
destruction,https://en.wiktionary.org/wiki/destruction
reproduction,https://en.wiktionary.org/wiki/reproduction
producer,https://en.wiktionary.org/wiki/producer
destroyer,https://en.wiktionary.org/wiki/destroyer
paternity,https://en.wiktionary.org/wiki/paternity
posterity,https://en.wiktionary.org/wiki/posterity
productiveness,https://en.wiktionary.org/wiki/productiveness
unproductiveness,https://en.wiktionary.org/wiki/unproductiveness
agency,https://en.wiktionary.org/wiki/agency
energy,https://en.wiktionary.org/wiki/energy
inertness,https://en.wiktionary.org/wiki/inertness
violence,https://en.wiktionary.org/wiki/violence
moderation,https://en.wiktionary.org/wiki/moderation
influence,https://en.wiktionary.org/wiki/influence
absence of influence,https://en.wiktionary.org/wiki/impotence
tendency,https://en.wiktionary.org/wiki/tendency
liability,https://en.wiktionary.org/wiki/liability
concurrence,https://en.wiktionary.org/wiki/concurrence
counteraction,https://en.wiktionary.org/wiki/counteraction
space,https://en.wiktionary.org/wiki/space
inextension,https://en.wiktionary.org/wiki/inextension
region,https://en.wiktionary.org/wiki/region
place,https://en.wiktionary.org/wiki/place
situation,https://en.wiktionary.org/wiki/situation
location,https://en.wiktionary.org/wiki/location
displacement,https://en.wiktionary.org/wiki/displacement
presence,https://en.wiktionary.org/wiki/presence
absence,https://en.wiktionary.org/wiki/absence
inhabitant,https://en.wiktionary.org/wiki/inhabitant
abode,https://en.wiktionary.org/wiki/abode
contents,https://en.wiktionary.org/wiki/contents
receptacle,https://en.wiktionary.org/wiki/receptacle
size,https://en.wiktionary.org/wiki/size
littleness,https://en.wiktionary.org/wiki/littleness
expansion,https://en.wiktionary.org/wiki/expansion
contraction,https://en.wiktionary.org/wiki/contraction
distance,https://en.wiktionary.org/wiki/distance
nearness,https://en.wiktionary.org/wiki/nearness
interval,https://en.wiktionary.org/wiki/interval
contiguity,https://en.wiktionary.org/wiki/contiguity
length,https://en.wiktionary.org/wiki/length
shortness,https://en.wiktionary.org/wiki/shortness
breadth,https://en.wiktionary.org/wiki/breadth
narrowness,https://en.wiktionary.org/wiki/narrowness
layer,https://en.wiktionary.org/wiki/layer
filament,https://en.wiktionary.org/wiki/filament
height,https://en.wiktionary.org/wiki/height
lowness,https://en.wiktionary.org/wiki/lowness
depth,https://en.wiktionary.org/wiki/depth
shallowness,https://en.wiktionary.org/wiki/shallowness
summit,https://en.wiktionary.org/wiki/summit
base,https://en.wiktionary.org/wiki/base
verticality,https://en.wiktionary.org/wiki/verticality
horizontality,https://en.wiktionary.org/wiki/horizontality
pendency,https://en.wiktionary.org/wiki/pendency
support,https://en.wiktionary.org/wiki/support
parallelism,https://en.wiktionary.org/wiki/parallelism
perpendicularity,https://en.wiktionary.org/wiki/perpendicularity
obliquity,https://en.wiktionary.org/wiki/obliquity
inversion,https://en.wiktionary.org/wiki/inversion
crossing,https://en.wiktionary.org/wiki/crossing
exteriority,
interiority,
centrality, 
covering,
 lining,
 clothing, 
 divestment, 
 circumjacence,
 interposition, 
 circumscription 
 outline,
 edge,
 inclosure,
 limit, 
 front,
 rear,
 laterality, 
 contraposition,
 dextrality,
 sinistrality,
form,https://en.wiktionary.org/wiki/form
amorphism,https://en.wiktionary.org/wiki/amorphism
symmetry,https://en.wiktionary.org/wiki/symmetry
distortion,https://en.wiktionary.org/wiki/distortion
angularity,https://en.wiktionary.org/wiki/angularity
curvature,https://en.wiktionary.org/wiki/curvature
straightness,https://en.wiktionary.org/wiki/straightness
circularity,https://en.wiktionary.org/wiki/circularity
convolution,https://en.wiktionary.org/wiki/convolution
rotundity,https://en.wiktionary.org/wiki/rotundity
convexity,https://en.wiktionary.org/wiki/convexity
flatness,https://en.wiktionary.org/wiki/flatness
concavity,https://en.wiktionary.org/wiki/concavity
sponge,https://en.wiktionary.org/wiki/sponge
sharpness,https://en.wiktionary.org/wiki/sharpness
bluntness,https://en.wiktionary.org/wiki/bluntness
smoothness,https://en.wiktionary.org/wiki/smoothness
roughness,https://en.wiktionary.org/wiki/roughness
notch,https://en.wiktionary.org/wiki/notch
fold,https://en.wiktionary.org/wiki/fold
furrow,https://en.wiktionary.org/wiki/furrow
opening,https://en.wiktionary.org/wiki/opening
closure,https://en.wiktionary.org/wiki/closure
perforator,https://en.wiktionary.org/wiki/perforator
stopper,https://en.wiktionary.org/wiki/stopper
motion,https://en.wiktionary.org/wiki/motion
quiescence,https://en.wiktionary.org/wiki/quiescence
journey,https://en.wiktionary.org/wiki/journey
navigation,https://en.wiktionary.org/wiki/navigation
traveler,https://en.wiktionary.org/wiki/traveler
mariner,https://en.wiktionary.org/wiki/mariner
transference,https://en.wiktionary.org/wiki/transference
carrier,https://en.wiktionary.org/wiki/carrier
vehicle,https://en.wiktionary.org/wiki/vehicle
ship,https://en.wiktionary.org/wiki/ship
velocity,https://en.wiktionary.org/wiki/velocity
slowness,https://en.wiktionary.org/wiki/slowness
impulse,https://en.wiktionary.org/wiki/impulse
recoil,https://en.wiktionary.org/wiki/recoil
direction,https://en.wiktionary.org/wiki/direction
deviation,https://en.wiktionary.org/wiki/deviation
precession,https://en.wiktionary.org/wiki/precession
sequence,https://en.wiktionary.org/wiki/sequence
progression,https://en.wiktionary.org/wiki/progression
regression,https://en.wiktionary.org/wiki/regression
propulsion,https://en.wiktionary.org/wiki/propulsion
traction,https://en.wiktionary.org/wiki/traction
approach,https://en.wiktionary.org/wiki/approach
recession,https://en.wiktionary.org/wiki/recession
attraction,https://en.wiktionary.org/wiki/attraction
repulsion,https://en.wiktionary.org/wiki/repulsion
convergence,https://en.wiktionary.org/wiki/convergence
divergence,https://en.wiktionary.org/wiki/divergence
arrival,https://en.wiktionary.org/wiki/arrival
departure,https://en.wiktionary.org/wiki/departure
ingress,https://en.wiktionary.org/wiki/ingress
egress,https://en.wiktionary.org/wiki/egress
reception,https://en.wiktionary.org/wiki/reception
ejection,https://en.wiktionary.org/wiki/ejection
food,https://en.wiktionary.org/wiki/food
excretion,https://en.wiktionary.org/wiki/excretion
insertion,https://en.wiktionary.org/wiki/insertion
extraction,https://en.wiktionary.org/wiki/extraction
passage,https://en.wiktionary.org/wiki/passage
transcursion,https://en.wiktionary.org/wiki/transcursion
shortcoming,https://en.wiktionary.org/wiki/shortcoming
ascent,https://en.wiktionary.org/wiki/ascent
descent,https://en.wiktionary.org/wiki/descent
elevation,https://en.wiktionary.org/wiki/elevation
depression,https://en.wiktionary.org/wiki/depression
leap,https://en.wiktionary.org/wiki/leap
plunge,https://en.wiktionary.org/wiki/plunge
circuition,https://en.wiktionary.org/wiki/circuition
rotation,https://en.wiktionary.org/wiki/rotation
evolution,https://en.wiktionary.org/wiki/evolution
oscillation,https://en.wiktionary.org/wiki/oscillation
agitation,https://en.wiktionary.org/wiki/agitation
materiality,https://en.wiktionary.org/wiki/materiality
immateriality,https://en.wiktionary.org/wiki/immateriality
world,https://en.wiktionary.org/wiki/world
gravity,https://en.wiktionary.org/wiki/gravity
levity,https://en.wiktionary.org/wiki/levity
density, 
 rarity, 
 hardness, 
 softness, 
 elasticity,
 inelasticity,
 tenacity,
 brittleness,
 texture,
 pulverulence, 
 friction, 
 lubrication,
fluidity,https://en.wiktionary.org/wiki/fluidity
gaseity,https://en.wiktionary.org/wiki/gaseity
liquefaction,https://en.wiktionary.org/wiki/liquefaction
vaporization,https://en.wiktionary.org/wiki/vaporization
water,https://en.wiktionary.org/wiki/water
air,https://en.wiktionary.org/wiki/air
moisture,https://en.wiktionary.org/wiki/moisture
dryness,https://en.wiktionary.org/wiki/dryness
ocean,https://en.wiktionary.org/wiki/ocean
land,https://en.wiktionary.org/wiki/land
gulf,https://en.wiktionary.org/wiki/gulf
plain,https://en.wiktionary.org/wiki/plain
marsh,https://en.wiktionary.org/wiki/marsh
island,https://en.wiktionary.org/wiki/island
stream,https://en.wiktionary.org/wiki/stream
river,https://en.wiktionary.org/wiki/river
wind,https://en.wiktionary.org/wiki/wind
conduit,https://en.wiktionary.org/wiki/conduit
airpipe,https://en.wiktionary.org/wiki/airpipe
semiliquidity , 
bubble, 
pulpiness, 
unctuousness, 
oil, 
resin, 
organization,https://en.wiktionary.org/wiki/organization
inorganization,https://en.wiktionary.org/wiki/inorganization
life,https://en.wiktionary.org/wiki/life
death,https://en.wiktionary.org/wiki/death
killing,https://en.wiktionary.org/wiki/killing
corpse,https://en.wiktionary.org/wiki/corpse
interment,https://en.wiktionary.org/wiki/interment
animality,https://en.wiktionary.org/wiki/animality
vegetability†,https://en.wiktionary.org/wiki/vegetability
animal,https://en.wiktionary.org/wiki/animal
vegetable,https://en.wiktionary.org/wiki/vegetable
zoology,https://en.wiktionary.org/wiki/zoology
botany,https://en.wiktionary.org/wiki/botany
husbandry,https://en.wiktionary.org/wiki/husbandry
agriculture,https://en.wiktionary.org/wiki/agriculture
mankind,https://en.wiktionary.org/wiki/mankind
man,https://en.wiktionary.org/wiki/man
woman,https://en.wiktionary.org/wiki/woman
sexuality,https://en.wiktionary.org/wiki/sexuality
sensibility,https://en.wiktionary.org/wiki/sensibility
insensibility,https://en.wiktionary.org/wiki/insensibility
pleasure,https://en.wiktionary.org/wiki/pleasure
pain,https://en.wiktionary.org/wiki/pain
touch,https://en.wiktionary.org/wiki/touch
sensations,https://en.wiktionary.org/wiki/sensations
numbness,https://en.wiktionary.org/wiki/numbness
heat,https://en.wiktionary.org/wiki/heat
cold,https://en.wiktionary.org/wiki/cold
calefaction,https://en.wiktionary.org/wiki/calefaction
refrigeration,https://en.wiktionary.org/wiki/refrigeration
furnace,https://en.wiktionary.org/wiki/furnace
refrigerator,https://en.wiktionary.org/wiki/refrigerator
fuel,https://en.wiktionary.org/wiki/fuel
insulation,https://en.wiktionary.org/wiki/insulation
thermometer,https://en.wiktionary.org/wiki/thermometer
taste,https://en.wiktionary.org/wiki/taste
insipidity,https://en.wiktionary.org/wiki/insipidity
pungency,https://en.wiktionary.org/wiki/pungency
saltiness,https://en.wiktionary.org/wiki/saltiness
bitterness,https://en.wiktionary.org/wiki/bitterness
condiment,https://en.wiktionary.org/wiki/condiment
savoriness,https://en.wiktionary.org/wiki/savoriness
unsavoriness,https://en.wiktionary.org/wiki/unsavoriness
sweetness,https://en.wiktionary.org/wiki/sweetness
sourness,https://en.wiktionary.org/wiki/sourness
odor,https://en.wiktionary.org/wiki/odor
inodorousness,https://en.wiktionary.org/wiki/inodorousness
fragrance,https://en.wiktionary.org/wiki/fragrance
fetor,https://en.wiktionary.org/wiki/fetor
acridity,https://en.wiktionary.org/wiki/acridity
sound , 
 silence ,  
loudness ,  
faintness ,  
snap ,  
roll ,  
resonance , 
nonresonance ,
 sibilation , 
 stridor ,
 cry ,  
 musical instrument ,  
 light , 
 darkness , 
 dimness ,
 luminary ,
  shade ,
 transparency ,  
opacity , 
 turbidity ,
 semitransparency , 
 color ,  
achromatism , 
 whiteness ,
 blackness ,  
gray ,
 brown ,
 redness ,
 greenness ,
 yellowness ,
 purple ,
 blueness ,
 orange ,
 variegation ,
 vision , 
 blindness ,
 dimsightedness ,
 spectator ,
 optical instruments ,
 visibility , 
 invisibility , 
 appearance , 
 disappearance,
intellect,https://en.wiktionary.org/wiki/intellect
intellect,https://en.wiktionary.org/wiki/intellect
thought,https://en.wiktionary.org/wiki/thought
incogitancy,https://en.wiktionary.org/wiki/incogitancy
idea,https://en.wiktionary.org/wiki/idea
topic,https://en.wiktionary.org/wiki/topic
curiosity,https://en.wiktionary.org/wiki/curiosity
incuriosity,https://en.wiktionary.org/wiki/incuriosity
attention,https://en.wiktionary.org/wiki/attention
inattention,https://en.wiktionary.org/wiki/inattention
care,https://en.wiktionary.org/wiki/care
neglect,https://en.wiktionary.org/wiki/neglect
inquiry,https://en.wiktionary.org/wiki/inquiry
answer,https://en.wiktionary.org/wiki/answer
experiment,https://en.wiktionary.org/wiki/experiment
comparison,https://en.wiktionary.org/wiki/comparison
incomparability,https://en.wiktionary.org/wiki/incomparability
discrimination,https://en.wiktionary.org/wiki/discrimination
indiscrimination,https://en.wiktionary.org/wiki/indiscrimination
identification,https://en.wiktionary.org/wiki/identification
measurement,https://en.wiktionary.org/wiki/measurement
evidence,https://en.wiktionary.org/wiki/evidence
counter evidence,https://en.wiktionary.org/w/index.php?title=counter_evidence&action=edit&redlink=1
qualification,https://en.wiktionary.org/wiki/qualification
possibility,https://en.wiktionary.org/wiki/possibility
impossibility,https://en.wiktionary.org/wiki/impossibility
probability,https://en.wiktionary.org/wiki/probability
improbability,https://en.wiktionary.org/wiki/improbability
certainty,https://en.wiktionary.org/wiki/certainty
uncertainty,https://en.wiktionary.org/wiki/uncertainty
reasoning,https://en.wiktionary.org/wiki/reasoning
intuition,https://en.wiktionary.org/wiki/intuition
demonstration,https://en.wiktionary.org/wiki/demonstration
confutation,https://en.wiktionary.org/wiki/confutation
judgment,https://en.wiktionary.org/wiki/judgment
discovery,https://en.wiktionary.org/wiki/discovery
misjudgment,https://en.wiktionary.org/wiki/misjudgment
overestimation,https://en.wiktionary.org/wiki/overestimation
underestimation,https://en.wiktionary.org/wiki/underestimation
belief,https://en.wiktionary.org/wiki/belief
unbelief,https://en.wiktionary.org/wiki/unbelief
credulity,https://en.wiktionary.org/wiki/credulity
incredulity,https://en.wiktionary.org/wiki/incredulity
assent,https://en.wiktionary.org/wiki/assent
dissent,https://en.wiktionary.org/wiki/dissent
knowledge,https://en.wiktionary.org/wiki/knowledge
ignorance,https://en.wiktionary.org/wiki/ignorance
scholar,https://en.wiktionary.org/wiki/scholar
ignoramus,https://en.wiktionary.org/wiki/ignoramus
truth,https://en.wiktionary.org/wiki/truth
error,https://en.wiktionary.org/wiki/error
maxim,https://en.wiktionary.org/wiki/maxim
absurdity,https://en.wiktionary.org/wiki/absurdity
intelligence,https://en.wiktionary.org/wiki/intelligence
imbecility,https://en.wiktionary.org/wiki/imbecility
sage,https://en.wiktionary.org/wiki/sage
fool,https://en.wiktionary.org/wiki/fool
sanity,https://en.wiktionary.org/wiki/sanity
insanity,https://en.wiktionary.org/wiki/insanity
madman,https://en.wiktionary.org/wiki/madman
memory,https://en.wiktionary.org/wiki/memory
oblivion,https://en.wiktionary.org/wiki/oblivion
expectation,https://en.wiktionary.org/wiki/expectation
inexpectation,https://en.wiktionary.org/wiki/inexpectation
disappointment,https://en.wiktionary.org/wiki/disappointment
foresight,https://en.wiktionary.org/wiki/foresight
prediction,https://en.wiktionary.org/wiki/prediction
omen,https://en.wiktionary.org/wiki/omen
oracle,https://en.wiktionary.org/wiki/oracle
supposition,https://en.wiktionary.org/wiki/supposition
analogy,https://en.wiktionary.org/wiki/analogy
imagination,https://en.wiktionary.org/wiki/imagination
meaning,https://en.wiktionary.org/wiki/meaning
unmeaningness,https://en.wiktionary.org/wiki/unmeaningness
intelligibility,https://en.wiktionary.org/wiki/intelligibility
unintelligibility,https://en.wiktionary.org/wiki/unintelligibility
equivocalness,https://en.wiktionary.org/wiki/equivocalness
metaphor,https://en.wiktionary.org/wiki/metaphor
interpretation,https://en.wiktionary.org/wiki/interpretation
misinterpretation,https://en.wiktionary.org/wiki/misinterpretation
interpreter,https://en.wiktionary.org/wiki/interpreter
manifestation,https://en.wiktionary.org/wiki/manifestation
latency,https://en.wiktionary.org/wiki/latency
information,https://en.wiktionary.org/wiki/information
correction,https://en.wiktionary.org/wiki/correction
concealment,https://en.wiktionary.org/wiki/concealment
disclosure,https://en.wiktionary.org/wiki/disclosure
ambush,https://en.wiktionary.org/wiki/ambush
publication,https://en.wiktionary.org/wiki/publication
news,https://en.wiktionary.org/wiki/news
secret,https://en.wiktionary.org/wiki/secret
messenger,https://en.wiktionary.org/wiki/messenger
affirmation,https://en.wiktionary.org/wiki/affirmation
negation,https://en.wiktionary.org/wiki/negation
teaching,https://en.wiktionary.org/wiki/teaching
misteaching,https://en.wiktionary.org/wiki/misteaching
learning,https://en.wiktionary.org/wiki/learning
teacher,https://en.wiktionary.org/wiki/teacher
learner,https://en.wiktionary.org/wiki/learner
school,https://en.wiktionary.org/wiki/school
veracity,https://en.wiktionary.org/wiki/veracity
falsehood,https://en.wiktionary.org/wiki/falsehood
deception,https://en.wiktionary.org/wiki/deception
untruth,https://en.wiktionary.org/wiki/untruth
dupe,https://en.wiktionary.org/wiki/dupe
deceiver,https://en.wiktionary.org/wiki/deceiver
exaggeration,https://en.wiktionary.org/wiki/exaggeration
indication,https://en.wiktionary.org/wiki/indication
record,https://en.wiktionary.org/wiki/record
obliteration,https://en.wiktionary.org/wiki/obliteration
recorder,https://en.wiktionary.org/wiki/recorder
representation,https://en.wiktionary.org/wiki/representation
misrepresentation,https://en.wiktionary.org/wiki/misrepresentation
painting,https://en.wiktionary.org/wiki/painting
sculpture,https://en.wiktionary.org/wiki/sculpture
engraving,https://en.wiktionary.org/wiki/engraving
artist,https://en.wiktionary.org/wiki/artist
 language , 
 letter ,
 word ,  
neologism ,
 nomenclature , 
 misnomer ,
 phrase , 
 grammar ,
 solecism ,
 style ,  
perspicuity ,
 obscurity ,
 conciseness ,
  diffuseness , 
 vigor ,
 feebleness ,
 plainness ,  
ornament , 
 elegance ,
 inelegance ,
 voice , 
 aphony ,
  speech , 
 stammering , 
 loquacity , 
 taciturnity ,
  allocution , 
 response ,
 conversation , 
 soliloquy ,
 writing , 
 printing ,
 correspondence ,
 book ,
  description ,
  dissertation ,
 compendium , 
 poetry ,
 prose ,
 The drama , 
will,https://en.wiktionary.org/wiki/will
necessity,https://en.wiktionary.org/wiki/necessity
willingness,https://en.wiktionary.org/wiki/willingness
unwillingness,https://en.wiktionary.org/wiki/unwillingness
resolution,https://en.wiktionary.org/wiki/resolution
perseverance,https://en.wiktionary.org/wiki/perseverance
irresolution,https://en.wiktionary.org/wiki/irresolution
obstinacy,https://en.wiktionary.org/wiki/obstinacy
tergiversation,https://en.wiktionary.org/wiki/tergiversation
caprice,https://en.wiktionary.org/wiki/caprice
choice,https://en.wiktionary.org/wiki/choice
choice,https://en.wiktionary.org/wiki/choice
rejection,https://en.wiktionary.org/wiki/rejection
predetermination,https://en.wiktionary.org/wiki/predetermination
impulse,https://en.wiktionary.org/wiki/impulse
habit,https://en.wiktionary.org/wiki/habit
desuetude,https://en.wiktionary.org/wiki/desuetude
motive,https://en.wiktionary.org/wiki/motive
motive,https://en.wiktionary.org/wiki/motive
dissuasion,https://en.wiktionary.org/wiki/dissuasion
pretext,https://en.wiktionary.org/wiki/pretext
good,https://en.wiktionary.org/wiki/good
evil,https://en.wiktionary.org/wiki/evil
intention,https://en.wiktionary.org/wiki/intention
chance,https://en.wiktionary.org/wiki/chance
pursuit,https://en.wiktionary.org/wiki/pursuit
avoidance,https://en.wiktionary.org/wiki/avoidance
relinquishment,https://en.wiktionary.org/wiki/relinquishment
business,https://en.wiktionary.org/wiki/business
plan,https://en.wiktionary.org/wiki/plan
method,https://en.wiktionary.org/wiki/method
mid-course,https://en.wiktionary.org/w/index.php?title=mid-course&action=edit&redlink=1
circuit,https://en.wiktionary.org/wiki/circuit
requirement,https://en.wiktionary.org/wiki/requirement
 instrumentality ,
 means ,
  instrument , 
 substitute ,
 materials , 
 store ,
 provision ,
 waste ,  
sufficiency , 
 insufficiency ,
  redundancy ,
 importance , 
 unimportance ,  
utility , 
 inutility , 
 expedience ,
 inexpedience ,
 goodness ,
badness , 
 perfection ,  
imperfection , 
 cleanness , 
 uncleanness ,
  health ,  
disease , 
 salubrity ,
 insalubrity ,
 improvement , 
 deterioration ,  
restoration , 
 relapse ,
 remedy , 
  bane ,
safety , 
 danger ,  
refuge ,  
pitfall ,
 warning ,  
alarm ,
 preservation ,  
escape ,
 deliverance ,
preparation,https://en.wiktionary.org/wiki/preparation
nonpreparation,https://en.wiktionary.org/wiki/nonpreparation
essay,https://en.wiktionary.org/wiki/essay
undertaking,https://en.wiktionary.org/wiki/undertaking
use,https://en.wiktionary.org/wiki/use
disuse,https://en.wiktionary.org/wiki/disuse
misuse,https://en.wiktionary.org/wiki/misuse
action,https://en.wiktionary.org/wiki/action
inaction,https://en.wiktionary.org/wiki/inaction
activity,https://en.wiktionary.org/wiki/activity
inactivity,https://en.wiktionary.org/wiki/inactivity
haste,https://en.wiktionary.org/wiki/haste
leisure,https://en.wiktionary.org/wiki/leisure
